,comment,download,follow,name,num_score,score,tags,volume
4738,27.0,1631.0,316.0,复制分享,5.0,4.0,"['分享', '剪切板']",1.45
4739,44.0,1632.0,209.0,文件 Fast-支持正则表达式的文件搜索,6.0,4.3,[],1.12
4740,34.0,1612.0,199.0,模型地球,16.0,4.2,['动态壁纸'],0.014169921875
4741,10.0,1613.0,59.0,YOU故事,4.0,3.8,"['故事', '社交', '电影', '创作']",34.84
4742,37.0,1613.0,47.0,DU Tube,207.0,1.7,['视频'],6.43
4743,10.0,1615.0,29.0,京致衣橱,8.0,3.8,"['导购', '时尚']",15.63
4744,10.0,1615.0,45.0,117运动,8.0,4.0,"['计步', '健身', '锻炼', '跑步']",26.87
4745,31.0,1615.0,285.0,时间日志,10.0,4.4,"['效率', '时间管理']",7.59
4746,17.0,1616.0,81.0,春日野穹-xperia theme,3.0,4.2,"['Xperia主题', 'Xperia', '索尼', 'sony']",8.22
4747,14.0,1616.0,96.0,XPERIA™ Swimming Theme,3.0,4.2,"['个性化', '索尼官方主题']",9.6
4748,16.0,1616.0,203.0,APAS,7.0,4.2,['算法'],3.01
4749,31.0,1610.0,202.0,深思考机器人,2.0,4.0,[],14.97
4750,26.0,1600.0,67.0,μ's的圣诞奇迹 - Xperia Theme,10.0,4.2,"['LoveLive!', 'ラブライブ！', 'Xperia主题', '圣诞节']",38.9
4751,6.0,1601.0,150.0,读个小故事,2.0,4.2,[],20.98
4752,40.0,1603.0,555.0,漫画汉化,5.0,4.1,[],1.13
4753,13.0,1604.0,43.0,天涯头条阅读,4.0,3.6,"['天涯', '社区']",1.81
4754,16.0,1606.0,71.0,免费小说,6.0,3.7,['小说'],18.24
4755,4.0,1607.0,29.0,菁优物理,3.0,3.7,"['学习', '物理']",8.86
4756,18.0,1607.0,67.0,简天气,2.0,4.0,"['天气', '酷友作品']",0.65603515625
4757,26.0,1607.0,234.0,阅历,8.0,4.2,"['阅读', '书单', '记录']",10.22
4758,22.0,1609.0,58.0,寻色,4.0,3.5,"['社区', '摄影']",40.03
4759,4.0,1599.0,18.0,CIBN聚精彩,2.0,4.2,"['电视', '电视盒子']",19.74
4760,5.0,1591.0,44.0,声牙,5.0,3.9,"['视频', '相册MV', '短视频', '录制']",40.85
4761,40.0,1592.0,93.0,矢泽妮可 - Xperia Theme,10.0,4.2,"['LoveLive!', 'ラブライブ！', 'Xperia主题', 'Yazawa', 'Nico']",2.8
4762,11.0,1594.0,148.0,糖果助手,15.0,3.8,"['手机助手', '硬件检测', '微信红包']",1.98
4763,69.0,1594.0,453.0,《上古神兽》VR,5.0,4.3,[],94.56
4764,3.0,1595.0,19.0,多乐电台,1.0,4.0,"['电台', 'FM']",16.43
4765,43.0,1595.0,57.0,城户丈-Xperia主题,13.0,4.3,"['Xperia主题', '索尼', '酷友作品']",1.59
4766,3.0,1597.0,72.0,妙计旅行,2.0,4.2,"['旅游', '行程', '规划', '机票']",12.9
4767,6.0,1597.0,4.0,河北银行,4.0,3.9,['银行'],23.96
4768,21.0,1597.0,215.0,梨！～侦探事务所！Drawer Icon,14.0,4.0,['图标'],1.46
4769,9.0,1583.0,25.0,超能Lu,8.0,3.8,"['社区', '二次元', 'ACG', 'cosplay']",39.75
4770,19.0,1567.0,123.0,轻语,4.0,3.9,"['句子', '格言']",0.027099609375
4771,2.0,1568.0,40.0,玩美Fun,3.0,3.7,"['拍照', '美图', '贴纸', '相机', '自拍']",60.59
4772,16.0,1568.0,99.0,Touhou Style,5.0,4.3,['顶栏'],8.94
4773,8.0,1573.0,6.0,马上吃,6.0,3.6,"['外卖', '美食', '点餐', '预订']",4.37
4774,1.0,1573.0,10.0,拉卡拉商户通,2.0,4.2,"['钱包', '支付']",30.52
4775,42.0,1574.0,433.0,场景模式（超级声音助手）,17.0,4.5,['三星'],1.07
4776,6.0,1575.0,13.0,西祠胡同,3.0,3.8,"['社区', '论坛']",9.64
4777,16.0,1579.0,80.0,风暴清理,2.0,4.0,[],4.95
4778,4.0,1580.0,21.0,传情,5.0,3.9,"['图像', '文艺']",22.63
4779,3.0,1566.0,6.0,民生直销银行,2.0,4.2,"['银行', '电子银行', '转账汇款']",36.32
4780,23.0,1546.0,91.0,无限WiFi,3.0,3.9,[],34.06
4781,5.0,1550.0,18.0,美妆Makeup,7.0,3.7,['虚拟化妆'],19.5
4782,4.0,1550.0,2.0,贵州银行,3.0,3.9,"['银行', '电子银行', '转账汇款']",15.5
4783,6.0,1551.0,22.0,靠垫网,3.0,4.0,"['订阅', '日报', '杂志']",6.74
4784,23.0,1553.0,103.0,卡卡韩语,4.0,4.1,[],5.71
4785,161.0,1556.0,236.0,印象笔记2019,7.0,4.2,[],39.32
4786,52.0,1565.0,163.0,一键支付宝,2.0,4.2,[],0.761904296875
4787,36.0,1546.0,311.0,易剪,13.0,4.4,"['笔记', '剪报']",1.71
4788,15.0,1546.0,128.0,短网址生成,4.0,3.9,['短网址生成'],1.05
4789,16.0,1546.0,283.0,Android开发干货,3.0,4.0,[],3.02
4790,10.0,1543.0,12.0,乐游火车票,21.0,3.3,"['火车票', '订票', '抢票']",12.8
4791,43.0,1543.0,533.0,All2Download,17.0,4.3,"['下载', '工具']",1.32
4792,39.0,1544.0,108.0,简天气,6.0,4.3,[],2.56
4793,43.0,1545.0,248.0,玩转智能穿戴,12.0,4.3,[],2.07
4794,13.0,1528.0,53.0,白色花 - CM开机动画,3.0,4.0,['开机动画'],2.94
4795,17.0,1530.0,271.0,小小目标,15.0,4.1,['办公'],25.44
4796,6.0,1531.0,140.0,玩机派,5.0,4.3,[],5.18
4797,22.0,1533.0,88.0,飞飞记事,8.0,4.4,"['笔记', '记事', '记录', '日记', '备忘']",8.5
4798,16.0,1533.0,21.0,掌上NBA,6.0,3.8,"['NBA', '腾讯']",1.02
4799,47.0,1537.0,125.0,抑郁症-klwp,2.0,4.2,['动态壁纸'],3.61
4800,26.0,1509.0,148.0,ScreenShotTile,6.0,4.2,"['快捷设置', 'QS', 'CM']",0.12099609375
4801,29.0,1511.0,270.0,Base64加密——图片♂文本,6.0,3.8,[],0.01818359375
4802,11.0,1513.0,40.0,太刀川美美-Xperia主题,9.0,4.0,"['Xperia主题', '索尼', '酷友作品']",1.97
4803,8.0,1516.0,22.0,北京时间,4.0,4.1,"['直播', '新闻资讯', '资讯', '头条']",19.49
4804,37.0,1518.0,200.0,myDiary,2.0,4.2,"['你的名字', 'myDiary']",2.5
4805,20.0,1521.0,57.0,实时天气,6.0,4.2,"['天气预报', '实时天气']",4.62
4806,25.0,1523.0,133.0,私人密码本,48.0,4.8,[],2.49
4807,5.0,1525.0,98.0,PowerBI,5.0,4.3,[],10.45
4808,4.0,1526.0,29.0,奥多比青年之声:Adobe Youth Voices,2.0,4.2,"['奥多比', '青年', '杂志']",5.11
4809,82.0,1509.0,88.0,西安公交查询,17.0,4.3,"['西安', '公交']",1.81
4810,37.0,1498.0,546.0,QSV格式转换,8.0,4.4,[],0.044443359375
4811,17.0,1500.0,65.0,Sup,4.0,4.3,"['主题', '桌面', '社交']",17.57
4812,23.0,1500.0,27.0,魅族手表,7.0,3.6,"['跑步', '运动健身', '运动']",11.43
4813,12.0,1501.0,132.0,塔塔语文,12.0,4.3,"['古文', '诗词', '成语']",10.0
4814,9.0,1503.0,12.0,麦田,4.0,3.7,"['购买', '社区']",6.94
4815,20.0,1504.0,21.0,通讯管家,71.0,2.6,"['呼叫拦截', '短信拦截', '来电拦截']",4.56
4816,25.0,1506.0,58.0,腾讯企业通,4.0,4.1,[],15.24
4817,14.0,1507.0,129.0,外卖帽生成器,5.0,3.8,[],2.0
4818,14.0,1508.0,29.0,天天阅读,3.0,3.9,"['电子书', '小说', '网文']",4.26
4819,4.0,1498.0,24.0,七洲自由行,2.0,4.2,"['出境游', '出行', '票务', '自驾游']",45.76
4820,20.0,1477.0,62.0,上篮,7.0,3.9,['阅读'],22.79
4821,13.0,1479.0,70.0,美美的新年--xperia主题,4.0,4.1,['xperia主题'],6.81
4822,5.0,1482.0,40.0,六级Easy姐,5.0,4.3,"['考试', '四六级', '考研', '外语学习']",14.76
4823,15.0,1482.0,45.0,简约手电,8.0,4.4,[],0.268994140625
4824,18.0,1484.0,90.0,表情包生成,6.0,4.3,[],1.42
4825,22.0,1488.0,40.0,回收哥,8.0,4.0,"['废品', '回收']",9.82
4826,7.0,1488.0,41.0,蓝湖,5.0,4.0,['工具'],2.38
4827,19.0,1491.0,130.0,发呆便签,5.0,4.0,['便签'],4.41
4828,14.0,1492.0,201.0,GankIo,6.0,4.2,"['gank.io', '妹纸', 'Android', '技术']",4.0
4829,6.0,1493.0,13.0,美的空气管家,2.0,3.7,"['空调', '遥控', '智能家居']",23.94
4830,25.0,1461.0,231.0,Iconrain,11.0,4.5,['壁纸'],7.91
4831,28.0,1462.0,70.0,绚濑绘里 - Xperia Theme,10.0,4.0,"['LoveLive!', 'ラブライブ！', 'Xperia主题', 'Ayase', 'Eli']",2.46
4832,24.0,1466.0,186.0,夜半故事,7.0,3.9,['鬼故事'],3.39
4833,5.0,1471.0,81.0,搜有趣,2.0,3.9,"['VR', None]",25.74
4834,12.0,1471.0,110.0,粉萌日记-笔记日记本,2.0,4.0,"['记账', '日历', '随手记', '日记', '记事本', '手账', '备忘录', '笔记', '日记本', '笔记本', '小记', '记事', '写作', '素记', '加密', 'diary', '手记']",17.59
4835,4.0,1472.0,10.0,去哪儿门票,2.0,3.7,"['门票', '订票', '景区']",14.22
4836,16.0,1472.0,67.0,星空锁屏,5.0,4.0,[],2.08
4837,15.0,1474.0,38.0,Uzumaki Himawari-Xperia主题,5.0,4.0,"['Xperia主题', '索尼', '酷友作品']",1.14
4838,27.0,1475.0,171.0,百记,8.0,4.1,[],10.41
4839,3.0,1476.0,9.0,企业银行,3.0,4.1,['银行'],33.44
4840,12.0,1454.0,158.0,Zoho Writer,3.0,4.2,"['Word', '文档']",7.17
4841,35.0,1455.0,242.0,猫锁屏,5.0,4.1,['锁屏'],2.28
4842,22.0,1458.0,262.0,由我主演,5.0,3.9,"['创作', '视频', None]",7.36
4843,16.0,1437.0,72.0,小埋-Xperia theme,3.0,4.2,['Xperia主题'],3.15
4844,15.0,1440.0,177.0,译见,10.0,4.0,['数据'],9.52
4845,13.0,1450.0,46.0,SIT学生助手,4.0,4.3,[],15.59
4846,88.0,1453.0,227.0,屏蔽微信朋友圈,7.0,4.4,['xposed'],1.87
4847,19.0,1453.0,24.0,飞鸽外卖,6.0,4.1,[],12.36
4848,30.0,1434.0,98.0,PDC图标包 Lite,10.0,4.0,[],17.62
4849,13.0,1436.0,370.0,Plant,7.0,4.4,"['待办事项', '任务', '清单', 'GTD', 'to-do', '笔记', '记录']",9.07
4850,8.0,1421.0,35.0,噪音检测,4.0,3.9,[],0.1489453125
4851,2.0,1422.0,11.0,海立方,2.0,3.7,"['创业', '创客']",7.77
4852,27.0,1423.0,134.0,量子笔记,11.0,3.6,"['笔记', '记录', '记事本']",8.91
4853,16.0,1423.0,137.0,Klwp live widget,4.0,4.3,[],8.73
4854,28.0,1427.0,41.0,趣相投,5.0,4.0,"['征婚', '交友', '约会', '婚恋', '相亲', '找对象']",24.49
4855,25.0,1427.0,297.0,寻路,4.0,4.3,"['导航', '室内导航']",11.59
4856,5.0,1430.0,4.0,凤凰房产,6.0,3.7,"['买房', '房产', '楼市']",26.52
4857,132.0,1430.0,337.0,?,11.0,4.3,"['睡眠', '健康']",10.64
4858,37.0,1435.0,44.0,HduIn在杭电,17.0,4.4,[],9.45
4859,14.0,1419.0,113.0,BrainEV,5.0,4.2,"['心理', '测试', '反应', '记忆', '神经科学']",25.51
4860,20.0,1407.0,72.0,如愿,4.0,3.7,['社区'],16.74
4861,46.0,1407.0,344.0,Deadline,43.0,4.8,[],3.1
4862,27.0,1409.0,18.0,车来哉,7.0,4.4,"['绍兴', '绍兴公交', '易行绍兴', '公交', '车来哉', '微步']",4.23
4863,10.0,1409.0,111.0,How,3.0,4.0,['问答'],27.09
4864,22.0,1410.0,121.0,米柚壁纸,10.0,4.1,[],8.73
4865,21.0,1412.0,178.0,文本悬浮窗,3.0,4.1,[],0.122421875
4866,5.0,1413.0,19.0,大电竞,4.0,3.9,"['电竞', '游戏']",6.76
4867,10.0,1417.0,98.0,考研英语单词,1.0,4.0,[],5.0
4868,25.0,1418.0,103.0,华数求索,3.0,3.8,['纪录片'],9.35
4869,15.0,1403.0,26.0,围观小视频,5.0,3.9,"['短视频', None]",42.26
4870,11.0,1390.0,6.0,昆仑银行,2.0,4.0,['银行'],53.38
4871,9.0,1391.0,177.0,动画学院,5.0,4.0,"['动画', '新闻']",20.83
4872,21.0,1393.0,167.0,旧时光,8.0,4.4,[],11.72
4873,40.0,1396.0,278.0,醒来,4.0,4.3,"['闹钟', '懒床', '摇动', '大喊']",6.93
4874,18.0,1397.0,18.0,广州铁路,5.0,3.7,"['铁路', '火车', '广东', '出行']",6.14
4875,10.0,1399.0,62.0,玩剧,6.0,3.8,"['配音', '台词']",20.75
4876,19.0,1399.0,67.0,鸽子快传Lite,3.0,3.7,"['共享', '传输', None]",1.49
4877,11.0,1401.0,33.0,秒看,1.0,4.0,"['视频', '短视频']",11.48
4878,20.0,1401.0,129.0,3D万花筒,8.0,4.2,[],2.79
4879,4.0,1403.0,33.0,呼呼收音机,3.0,4.2,[],25.32
4880,54.0,1381.0,171.0,Dialog?,15.0,4.3,"['开发者脑子有坑', '无聊', '打发时间']",0.03630859375
4881,4.0,1381.0,36.0,书旗小说云版,6.0,3.6,"['小说', '网文', None]",10.11
4882,18.0,1382.0,29.0,XPERIA圣诞主题:XPERIA Christmas Theme,5.0,3.9,"['索尼', 'XPERIA']",6.62
4883,13.0,1383.0,131.0,GPS相册,6.0,4.1,[],4.31
4884,9.0,1386.0,15.0,单车娱乐,3.0,4.2,"['电影票', '预定', '演出', '门票']",14.97
4885,45.0,1386.0,102.0,东条希 - Xperia Theme,16.0,4.2,"['LoveLive!', 'ラブライブ！', 'Xperia主题', 'Tojo', 'Nozomi']",2.57
4886,12.0,1386.0,113.0,电子书阅读器,5.0,3.7,[],9.92
4887,28.0,1386.0,143.0,记账助手,10.0,3.8,['记账'],8.46
4888,80.0,1387.0,181.0,吐司,7.0,4.4,['工具箱'],3.79
4889,10.0,1389.0,23.0,魅族TV助手,1.0,4.0,['魅族盒子'],20.43
4890,3.0,1369.0,1.0,去哪儿旅途,3.0,3.7,"['游记', '旅游']",16.69
4891,3.0,1369.0,137.0,态客,4.0,4.1,"['民宿', '住宿', '出行', '旅游']",20.62
4892,6.0,1371.0,19.0,娱票儿票房分析,4.0,3.8,"['电影', '票房', '数据', '微票儿票房分析']",4.26
4893,34.0,1372.0,391.0,清净分享 Clean Share,12.0,4.5,[],1.7
4894,21.0,1372.0,101.0,Aris帮助文档,6.0,4.3,[],1.3
4895,8.0,1373.0,107.0,快乐背课文,4.0,4.1,[],62.25
4896,31.0,1376.0,148.0,本地图书,6.0,4.1,[],2.26
4897,5.0,1377.0,106.0,崩坏3rd 动态表情包by Seseren,7.0,4.4,[],43.94
4898,22.0,1380.0,63.0,Song of the Sea-xperia主题,4.0,4.3,"['海洋之歌', 'SongOfTheSea', 'xperia主题']",24.42
4899,25.0,1380.0,109.0,国新发布,20.0,4.0,['新闻'],12.11
4900,30.0,1354.0,104.0,iWalk,11.0,4.3,['计步器'],4.14
4901,46.0,1355.0,121.0,XperiaEarDuo,3.0,4.2,"['索尼', '耳机']",43.3
4902,12.0,1356.0,50.0,么么颜文字表情管家,11.0,3.6,"['颜文字', '卖萌']",6.84
4903,12.0,1357.0,46.0,相机360自拍,5.0,3.9,"['自拍', '拍照', '摄影', '滤镜', '美图', '美颜']",27.16
4904,30.0,1360.0,126.0,立体声Bluetooth耳机SBH54,4.0,3.9,"['耳机', '索尼']",5.08
4905,7.0,1360.0,163.0,人人译视界,2.0,4.2,"['短视频', None]",51.59
4906,23.0,1360.0,162.0,趣句子,18.0,3.7,[],1.14
4907,8.0,1361.0,33.0,网络流量监控,1.0,4.0,['流量'],3.58
4908,8.0,1364.0,42.0,白噪声:White Noise,4.0,4.3,[],19.48
4909,55.0,1367.0,359.0,我主题Pro,35.0,4.8,[],2.39
4910,36.0,1347.0,26.0,腾爱医生,20.0,3.2,"['医疗', '求医', '治疗', '健康']",29.75
4911,11.0,1347.0,85.0,MobMax,4.0,4.3,[],2.93
4912,10.0,1348.0,34.0,IEVER美课,5.0,3.8,"['特卖', '导购', '搭配', '美妆', '化妆', '美容']",32.0
4913,39.0,1348.0,72.0,梦想之源 - Xperia Theme,12.0,4.0,"['LoveLive!', 'ラブライブ！', 'Xperia主题']",7.56
4914,3.0,1349.0,18.0,偶家,4.0,3.8,"['小说', '网文', '阅读器']",7.59
4915,19.0,1349.0,64.0,记笔记,9.0,4.0,"['笔记', '记事本', '记录', '文本编辑']",4.17
4916,12.0,1350.0,8.0,兰州工业学院,3.0,4.2,[],5.27
4917,3.0,1352.0,14.0,菁优中考,3.0,3.7,['考试'],8.86
4918,28.0,1352.0,210.0,魔方志,4.0,4.1,[],48.72
4919,12.0,1354.0,67.0,简读,5.0,3.9,"['新闻', '资讯', '微信热门']",6.1
4920,28.0,1340.0,25.0,手机云桌面,41.0,2.7,"['桌面', 'launcher']",13.48
4921,9.0,1340.0,23.0,Polybox - Xperia主题,1.0,4.0,"['Xperia主题', '索尼']",16.32
4922,36.0,1341.0,81.0,高坂穗乃果Next - Xperia Theme,16.0,4.0,"['LoveLive!', 'ラブライブ！', 'Xperia主题', 'Kosaka', 'Honoka']",8.96
4923,39.0,1343.0,164.0,历史上的今天,6.0,4.3,[],1.4
4924,54.0,1344.0,21.0,捷兴卫士,462.0,1.7,['安全防护'],10.12
4925,20.0,1345.0,47.0,网易拼了,3.0,3.8,"['拼单', '省钱', '剁手']",3.32
4926,6.0,1345.0,19.0,银联迷你付,2.0,4.2,"['支付', '银联']",3.63
4927,25.0,1345.0,242.0,KateGay - 搞素材 搞壁纸 全都搞,7.0,4.1,[],3.0
4928,0.0,1346.0,1.0,中国银行企业,2.0,4.0,"['银行', '电子银行', '转账汇款']",14.52
4929,14.0,1337.0,46.0,武之内空-Xperia主题,9.0,4.0,"['Xperia主题', '索尼', '酷友作品']",1.46
4930,25.0,1332.0,18.0,企业飞信,11.0,3.8,"['飞信', '企业', '团队', '效率', '协作', None]",27.31
4931,6.0,1332.0,23.0,XPERIA Craftsmanship主题,1.0,4.0,"['索尼', 'sony']",18.88
4932,18.0,1332.0,106.0,指尖乐器,11.0,4.0,[],7.99
4933,7.0,1332.0,58.0,U视频剪辑,1.0,4.0,[],19.97
4934,21.0,1335.0,205.0,透析记词,8.0,4.2,"['透析', '透析法', '透析记词', '英语', '学习', '单词']",7.67
4935,19.0,1335.0,97.0,帝彬小字体,4.0,4.0,['小字体'],1.05
4936,8.0,1336.0,95.0,健身教学,9.0,4.1,[],10.08
4937,13.0,1336.0,219.0,日常小菜谱,5.0,4.3,[],3.69
4938,20.0,1327.0,71.0,神指计算器,4.0,4.1,"['计算器', '记账', '账本', '单位换算']",9.45
4939,11.0,1330.0,18.0,新浪新闻HD,3.0,3.7,"['新闻', 'sina']",22.58
4940,19.0,1316.0,12.0,救无聊,3.0,3.8,"['众筹', '恋爱']",28.4
4941,15.0,1318.0,53.0,新城商业,9.0,4.1,[],24.74
4942,23.0,1318.0,147.0,便签,21.0,4.4,[],4.77
4943,10.0,1321.0,148.0,电音鼓垫:打击垫,6.0,3.9,[],9.95
4944,45.0,1322.0,75.0,东条希Next - Xperia Theme,2.0,4.2,"['LoveLive!', 'ラブライブ！', 'Xperia主题', 'Tojo', 'Nozomi']",10.0
4945,8.0,1324.0,89.0,eNote,2.0,4.2,"['英语', '翻译']",16.06
4946,37.0,1324.0,178.0,定时开关,2.0,3.9,[],0.941650390625
4947,4.0,1324.0,7.0,作业盒子小学,3.0,3.8,[],42.89
4948,14.0,1324.0,55.0,美之图,14.0,3.8,[],2.18
4949,31.0,1326.0,54.0,星之守护者 迦娜-xperia主题,5.0,4.1,"['lol', 'starguardian', 'janna', '迦娜', '魔法少女', '星之守护者', 'xperia', 'xperia主题']",28.37
4950,24.0,1304.0,86.0,联想云盘,3.0,4.1,['网盘'],5.54
4951,9.0,1305.0,50.0,塔塔读书,5.0,3.9,"['电子书', '阅读器', '社区', '读书', '图书']",9.05
4952,13.0,1305.0,133.0,Cardlite for KLWP,3.0,4.2,[],13.95
4953,5.0,1308.0,33.0,爱小说阅读器,2.0,3.7,[],25.92
4954,17.0,1311.0,44.0,女生日记,3.0,4.2,"['经期', '日历', '大姨妈']",6.16
4955,13.0,1311.0,119.0,狗头贴:Dog Stickers,7.0,4.2,"['相机', '贴纸', '狗']",4.75
4956,9.0,1314.0,40.0,优形,5.0,3.9,"['健身', '减肥', '塑形', '锻炼']",10.01
4957,16.0,1315.0,187.0,死磕,3.0,4.1,"['干货', '技能']",8.39
4958,24.0,1304.0,25.0,天音移动,87.0,3.2,"['运营商', '虚拟', '自助服务', '查询', '办理']",4.74
4959,43.0,1304.0,113.0,清柚老年桌面,7.0,4.2,"['老年', '桌面', '启动器']",2.61
4960,8.0,1294.0,30.0,地瓜动漫,5.0,3.6,"['国漫', '漫画']",7.04
4961,4.0,1295.0,17.0,XPERIA Woody主题,1.0,4.0,"['XPERIA', '索尼', 'Sony']",20.92
4962,4.0,1297.0,4.0,咪咕阅读,3.0,3.8,"['小说', '阅读器', '电子书', '图书', '追书']",26.41
4963,22.0,1296.0,52.0,南小鸟 - Xperia Theme,10.0,4.2,"['LoveLive!', 'ラブライブ！', 'Xperia主题', '南琴梨', 'Minami', 'Kotori']",2.55
4964,13.0,1296.0,162.0,电脑管理手机ConnectMe,7.0,3.6,"['传输', '管理手机']",3.97
4965,8.0,1297.0,81.0,XPERIA™ Cityscape London Theme,2.0,4.0,['索尼官方主题'],14.09
4966,8.0,1300.0,233.0,Animation+,5.0,4.3,"['绘画', '动画', '画画', '画板']",18.37
4967,22.0,1302.0,69.0,白色相簿2——Xperia主题,5.0,4.3,['xperia主题'],10.2
4968,21.0,1303.0,21.0,西邮游,3.0,4.2,['西安邮电大学'],4.06
4969,24.0,1293.0,110.0,觅时,40.0,3.4,['闹钟'],7.95
4970,32.0,1285.0,113.0,鲜知,21.0,3.5,[],9.04
4971,6.0,1286.0,30.0,XPERIA™ KONG: Skull Island,2.0,4.2,"['XPERIA主题', '索尼']",22.74
4972,14.0,1286.0,233.0,AA逆向助手,5.0,3.9,[],0.920830078125
4973,13.0,1288.0,51.0,玛奇动漫,28.0,3.5,"['漫画', '二次元', '宅', '条漫']",5.4
4974,17.0,1289.0,66.0,西木野真姬 - Xperia Theme,5.0,4.3,"['LoveLive!', 'ラブライブ！', 'Xperia主题', 'Nishikino', 'Maki']",2.15
4975,14.0,1291.0,76.0,网速限制,2.0,3.7,[],2.55
4976,40.0,1292.0,31.0,郑州地铁一官方APP,2.0,4.0,['地铁'],23.53
4977,4.0,1293.0,17.0,三联生活周刊,3.0,4.2,"['资讯', '杂志']",12.02
4978,25.0,1293.0,154.0,新概念动漫日语,2.0,4.2,"['日语', '语言']",16.15
4979,17.0,1284.0,23.0,181818 Xperia夜间主题,2.0,4.2,['Xperia主题'],0.574951171875
4980,1.0,1274.0,7.0,爱途旅游,4.0,3.6,['旅行'],5.8
4981,4.0,1274.0,37.0,咿啦看书绘本故事,5.0,3.8,"['儿童', '育儿', None]",44.14
4982,7.0,1276.0,63.0,附录文艺,2.0,3.7,"['文艺', '导购', '小清新', '设计', '电商']",5.97
4983,33.0,1276.0,70.0,园田海未Next - Xperia Theme,3.0,4.1,"['LoveLive!', 'ラブライブ！', 'Xperia主题', 'Sonoda', 'Umi']",8.82
4984,13.0,1280.0,67.0,简单天气,2.0,4.2,[],3.94
4985,9.0,1281.0,55.0,快速启动,2.0,4.2,[],3.24
4986,11.0,1283.0,40.0,泉光子郎-Xperia主题,15.0,3.9,"['Xperia主题', '索尼', '酷友作品']",1.23
4987,25.0,1283.0,52.0,绚濑绘里Next - Xperia Theme,15.0,4.0,"['LoveLive!', 'ラブライブ！', 'Xperia主题', 'Ayase', 'Eli']",8.66
4988,13.0,1284.0,36.0,术康,11.0,3.9,"['医疗', '康复']",33.28
4989,7.0,1284.0,15.0,必看,3.0,3.8,"['新闻', '八卦']",9.22
4990,20.0,1260.0,98.0,深黑,5.0,4.1,"['滤镜', '艺术滤镜', '拍照']",3.48
4991,29.0,1262.0,271.0,Asmms图床-Lite,11.0,4.4,['图库'],0.967099609375
4992,22.0,1269.0,169.0,微历,11.0,4.4,['日历'],5.97
4993,26.0,1269.0,44.0,深澜校园网登录,5.0,4.3,[],1.8
4994,18.0,1270.0,12.0,爆笑黄人,79.0,1.9,"['视频', '恶搞', '搞笑', '笑话']",5.57
4995,15.0,1270.0,131.0,随口记,10.0,3.9,"['记录', '记事', '提醒', '备忘', '语音']",3.53
4996,57.0,1270.0,489.0,密码清除器,6.0,4.3,[],0.1072265625
4997,25.0,1272.0,115.0,座右铭,5.0,4.2,[],2.9
4998,16.0,1273.0,223.0,方块清单,9.0,4.2,[],3.04
4999,19.0,1258.0,112.0,录音机小明,1.0,4.0,[],2.37
5000,21.0,1246.0,94.0,星之守护者 拉克丝-xperia主题,6.0,4.3,"['lol', '星之守护者', '拉克丝', 'lux']",30.55
5001,9.0,1246.0,87.0,"夜间模式 - 免费无广告,调色温,防蓝光,省电护眼/夜间屏幕,夜景模式",4.0,4.3,[],1.62
5002,8.0,1247.0,85.0,电影小分队,1.0,4.0,[],11.63
5003,38.0,1250.0,406.0,文本封印,20.0,4.4,"['加密', '文字', '解码', '表白']",1.83
5004,12.0,1251.0,114.0,汉语字典,6.0,4.2,[],5.77
5005,9.0,1254.0,41.0,臻助手,6.0,3.8,"['加密', '计算器']",14.85
5006,19.0,1254.0,37.0,菊理-Xperia主题,2.0,4.2,"['Xperia主题', '索尼', '酷友作品']",1.51
5007,7.0,1255.0,98.0,摘客,8.0,4.2,"['互联网', '干货', '程序员', '开发']",7.77
5008,15.0,1257.0,158.0,XyTodo,7.0,4.4,[],1.12
5009,8.0,1245.0,11.0,戈壁之眼,13.0,3.6,"['跑步', '计步', '锻炼', '健身']",38.6
5010,13.0,1231.0,87.0,译文的书,5.0,3.9,"['看书', '阅读', '阅读学习', '电子书', '小说']",11.66
5011,7.0,1233.0,61.0,氢Folio图标包,11.0,4.0,['系统应用'],0.7248046875
5012,4.0,1235.0,44.0,影视通缉令,4.0,4.1,"['微电影', '短视频', '视频']",16.35
5013,16.0,1235.0,92.0,次元壁纸,4.0,3.9,"['壁纸', '二次元', 'cosplay']",2.62
5014,21.0,1236.0,66.0,Soldier Game Girls - Xperia主题,1.0,4.0,"['LoveLive!', 'ラブライブ！', '士兵游戏', '冰山美人组', 'Xperia主题']",12.05
5015,34.0,1237.0,623.0,AnyLauncher：任何应用都能做启动器,7.0,4.1,[],0.64326171875
5016,10.0,1239.0,28.0,SuperFinder,8.0,4.0,"['效率', '快速启动', 'T9', '应用搜索', '应用拨号']",2.55
5017,30.0,1240.0,219.0,Lion,13.0,4.5,[],6.4
5018,19.0,1228.0,54.0,东大网关君（东北大学最火的网关登录app）,15.0,4.5,[],3.52
5019,33.0,1230.0,64.0,Snow Halation - Xperia Theme,7.0,4.4,"['LoveLive!', 'ラブライブ！', 'Xperia主题']",8.57
5020,17.0,1220.0,153.0,Wifi优先级修改器（适用6.0下）,3.0,4.2,"['WiFi', '优先级']",1.28
5021,13.0,1220.0,32.0,王者快报,3.0,3.8,"['王者荣耀', '游戏助手', '攻略']",17.8
5022,14.0,1222.0,111.0,V动画,5.0,4.0,"['短视频', '动画', '短片', '微电影']",6.54
